"","JPG","X","Y","W","H","BRAND","CONFIDENCE","FRAME","A1","A2","A3","A4","A5","A6","A7","A8","A9","P1","P2","P3","P4","P5","P6","P7","P8","P9","A","P"
"594","/data/yann/nfl/vid/all_imgs1/part_1_006726.jpg",584,327,811,592,"New England Patriots",99,6726,1848,21120,3795,20160,230400,41400,11144,127360,22885,0.007940625,0.09075,0.016306640625,0.086625,0.99,0.177890625,0.047884375,0.54725,0.098333984375,0.23153549382716,23.68279375
"595","/data/yann/nfl/vid/all_imgs1/part_1_006726.jpg",820,430,550,433,"New England Patriots",98,6726,0,0,0,0,133400,26100,0,65780,12870,0,0,0,0,0.567413194444444,0.111015625,0,0.279793402777778,0.0547421875,0.114848572530864,11.7100217013889
"596","/data/yann/nfl/vid/all_imgs1/part_1_006726.jpg",536,287,962,561,"New England Patriots",99,6726,7592,46720,15914,37440,230400,78480,13312,81920,27904,0.032621875,0.20075,0.06838046875,0.160875,0.99,0.33721875,0.0572,0.352,0.1199,0.260263310185185,26.49840703125
"597","/data/yann/nfl/vid/all_imgs1/part_1_006727.jpg",592,50,1171,918,"New England Patriots",99,6727,14880,198400,149730,17280,230400,173880,11904,158720,119784,0.0639375,0.8525,0.64337109375,0.07425,0.99,0.747140625,0.05115,0.682,0.514696875,0.518411458333333,51.79950703125
"598","/data/yann/nfl/vid/all_imgs1/part_1_006727.jpg",673,428,784,462,"New England Patriots",99,6727,0,0,0,0,177244,51684,0,103190,30090,0,0,0,0,0.7615953125,0.2220796875,0,0.44339453125,0.12929296875,0.174675925925926,17.8815828125
"599","/data/yann/nfl/vid/all_imgs1/part_1_006727.jpg",544,293,946,551,"New England Patriots",99,6727,6432,42880,14070,34560,230400,75600,11904,79360,26040,0.0276375,0.18425,0.06045703125,0.1485,0.99,0.32484375,0.05115,0.341,0.111890625,0.251372492283951,25.62701796875
"600","/data/yann/nfl/vid/all_imgs1/part_1_006728.jpg",670,245,1041,676,"New England Patriots",99,6728,0,70150,49565,0,219600,155160,0,122610,86631,0,0.30142578125,0.212974609375,0,0.94359375,0.666703125,0,0.52683984375,0.372242578125,0.339369212962963,34.2051703125
"601","/data/yann/nfl/vid/all_imgs1/part_1_006728.jpg",673,426,788,464,"New England Patriots",99,6728,0,0,0,0,178458,53214,0,103190,30770,0,0,0,0,0.76681171875,0.22865390625,0,0.44339453125,0.13221484375,0.176327160493827,18.04863671875
"602","/data/yann/nfl/vid/all_imgs1/part_1_006728.jpg",547,293,942,552,"New England Patriots",99,6728,6231,42880,14003,33480,230400,75240,11625,80000,26125,0.026773828125,0.18425,0.060169140625,0.143859375,0.99,0.323296875,0.049951171875,0.34375,0.112255859375,0.250763888888889,25.56736875
"603","/data/yann/nfl/vid/all_imgs1/part_1_006729.jpg",587,329,806,587,"New England Patriots",99,6729,1643,19840,3503,19080,230400,40680,10388,125440,22148,0.007059765625,0.08525,0.015051953125,0.081984375,0.99,0.174796875,0.0446359375,0.539,0.0951671875,0.228164544753086,23.35240703125
"604","/data/yann/nfl/vid/all_imgs1/part_1_006729.jpg",684,410,632,421,"New England Patriots",99,6729,0,0,0,0,184760,11160,0,66156,3996,0,0,0,0,0.793890625,0.047953125,0,0.2842640625,0.0171703125,0.128314043209877,13.36995
"605","/data/yann/nfl/vid/all_imgs1/part_1_006729.jpg",539,290,955,555,"New England Patriots",99,6729,7070,44800,14980,36360,230400,77040,12625,80000,26750,0.03037890625,0.1925,0.0643671875,0.156234375,0.99,0.33103125,0.054248046875,0.34375,0.11494140625,0.25560619212963,26.041962890625
"606","/data/yann/nfl/vid/all_imgs1/part_1_006730.jpg",584,321,813,600,"New England Patriots",99,6730,2184,24960,4563,20160,230400,42120,11256,128640,23517,0.009384375,0.10725,0.019606640625,0.086625,0.99,0.180984375,0.048365625,0.55275,0.101049609375,0.235243055555556,24.046171875
"607","/data/yann/nfl/vid/all_imgs1/part_1_006730.jpg",607,335,672,532,"New England Patriots",99,6730,825,15975,0,11880,230040,0,4851,93933,0,0.003544921875,0.068642578125,0,0.051046875,0.988453125,0,0.020844140625,0.403618359375,0,0.172407407407407,17.886103125
"608","/data/yann/nfl/vid/all_imgs1/part_1_006730.jpg",476,176,1190,751,"New England Patriots",87,6730,30176,117760,71024,59040,230400,138960,33948,132480,79902,0.113945833333333,0.444666666666667,0.268189583333333,0.2229375,0.87,0.52471875,0.1281890625,0.50025,0.30171328125,0.430984760802469,37.9907174479167
"609","/data/yann/nfl/vid/all_imgs1/part_1_006730.jpg",819,431,554,432,"New England Patriots",98,6730,0,0,0,0,133229,26877,0,65923,13299,0,0,0,0,0.566685850694444,0.114320572916667,0,0.280401649305556,0.0565669270833333,0.115416666666667,11.7644108506944
"610","/data/yann/nfl/vid/all_imgs1/part_1_006730.jpg",670,259,815,625,"New England Patriots",99,6730,0,61610,20705,0,219600,73800,0,100040,33620,0,0.26473046875,0.088966796875,0,0.94359375,0.317109375,0,0.429859375,0.1444609375,0.245647665895062,25.019521484375
"611","/data/yann/nfl/vid/all_imgs1/part_1_006731.jpg",582,320,817,602,"New England Patriots",99,6731,2320,25600,4760,20880,230400,42840,11716,129280,24038,0.00996875,0.11,0.020453125,0.08971875,0.99,0.184078125,0.0503421875,0.5555,0.10328828125,0.237188464506173,24.23684140625
"612","/data/yann/nfl/vid/all_imgs1/part_1_006731.jpg",664,385,646,526,"New England Patriots",99,6731,0,0,0,0,206360,10050,0,117656,5730,0,0,0,0,0.886703125,0.04318359375,0,0.505553125,0.02462109375,0.163867669753086,16.9473734375
"613","/data/yann/nfl/vid/all_imgs1/part_1_006731.jpg",471,141,1270,847,"New England Patriots",95,6731,37011,140160,100959,60840,230400,165960,45292,171520,123548,0.152606119791667,0.577916666666667,0.416280598958333,0.250859375,0.95,0.684296875,0.186750868055556,0.707222222222222,0.509421006944444,0.518754822530864,49.7388910590278
"614","/data/yann/nfl/vid/all_imgs1/part_1_006731.jpg",822,431,553,432,"New England Patriots",96,6731,0,0,0,0,132362,27455,0,65494,13585,0,0,0,0,0.551508333333333,0.114395833333333,0,0.272891666666667,0.0566041666666667,0.115208333333333,11.5009083333333
"615","/data/yann/nfl/vid/all_imgs1/part_1_006731.jpg",539,275,955,571,"New England Patriots",99,6731,8585,54400,18190,36360,230400,77040,12726,80640,26964,0.036888671875,0.23375,0.07816015625,0.156234375,0.99,0.33103125,0.05468203125,0.3465,0.1158609375,0.262975019290123,26.764181640625
"616","/data/yann/nfl/vid/all_imgs1/part_1_006732.jpg",691,249,1025,671,"New England Patriots",99,6732,0,65379,48396,0,212040,156960,0,117800,87200,0,0.280925390625,0.2079515625,0,0.911109375,0.6744375,0,0.506171875,0.3746875,0.331681616512346,33.419224609375
"617","/data/yann/nfl/vid/all_imgs1/part_1_006732.jpg",676,383,628,526,"New England Patriots",99,6732,0,0,0,0,203548,8088,0,114156,4536,0,0,0,0,0.8746203125,0.034753125,0,0.4905140625,0.019490625,0.159301697530864,16.4877796875
"618","/data/yann/nfl/vid/all_imgs1/part_1_006732.jpg",481,56,1336,854,"New England Patriots",60,6732,48336,194560,163248,57240,230400,193320,30210,121600,102030,0.125875,0.506666666666667,0.425125,0.1490625,0.6,0.5034375,0.078671875,0.316666666666667,0.265703125,0.550223765432099,33.2832916666667
"619","/data/yann/nfl/vid/all_imgs1/part_1_006732.jpg",834,435,540,428,"New England Patriots",91,6732,0,0,0,0,127110,26790,0,63778,13442,0,0,0,0,0.502040364583333,0.105811197916667,0,0.251900954861111,0.0530912326388889,0.111458333333333,10.5433216145833
"620","/data/yann/nfl/vid/all_imgs1/part_1_006732.jpg",554,275,938,570,"New England Patriots",99,6732,7310,54400,18020,30960,230400,76320,10750,80000,26500,0.03141015625,0.23375,0.0774296875,0.13303125,0.99,0.3279375,0.04619140625,0.34375,0.1138671875,0.257841435185185,26.2610390625
"621","/data/yann/nfl/vid/all_imgs1/part_1_006733.jpg",688,250,1024,669,"New England Patriots",99,6733,0,65120,47520,0,213120,155520,0,117808,85968,0,0.2798125,0.2041875,0,0.91575,0.66825,0,0.50620625,0.36939375,0.33037037037037,33.29535
"622","/data/yann/nfl/vid/all_imgs1/part_1_006733.jpg",672,385,631,525,"New England Patriots",99,6733,0,0,0,0,203680,7705,0,115520,4370,0,0,0,0,0.8751875,0.033107421875,0,0.496375,0.01877734375,0.159758391203704,16.533107421875
"623","/data/yann/nfl/vid/all_imgs1/part_1_006733.jpg",351,66,1301,752,"New England Patriots",99,6733,84966,188160,109368,104040,230400,133920,28322,62720,36456,0.36508828125,0.8085,0.469940625,0.447046875,0.99,0.5754375,0.12169609375,0.2695,0.156646875,0.471813271604938,47.23241875
"624","/data/yann/nfl/vid/all_imgs1/part_1_006733.jpg",690,410,632,427,"New England Patriots",99,6733,0,0,0,0,182900,13020,0,69030,4914,0,0,0,0,0.7858984375,0.0559453125,0,0.29661328125,0.02111484375,0.13014274691358,13.5411890625
"625","/data/yann/nfl/vid/all_imgs1/part_1_006733.jpg",560,277,930,566,"New England Patriots",99,6733,6640,53120,17430,28800,230400,75600,9840,78720,25830,0.02853125,0.22825,0.07489453125,0.12375,0.99,0.32484375,0.04228125,0.33825,0.11098828125,0.25384837962963,25.8696796875
"626","/data/yann/nfl/vid/all_imgs1/part_1_006734.jpg",591,150,1130,775,"New England Patriots",99,6734,10290,134400,92610,17640,230400,158760,10045,131200,90405,0.04421484375,0.5775,0.39793359375,0.075796875,0.99,0.682171875,0.043162109375,0.56375,0.388458984375,0.422333140432099,42.38287109375
"627","/data/yann/nfl/vid/all_imgs1/part_1_006734.jpg",665,383,640,531,"New England Patriots",99,6734,0,0,0,0,207255,8425,0,119310,4850,0,0,0,0,0.890548828125,0.036201171875,0,0.51266015625,0.02083984375,0.163888888888889,16.953298828125
"628","/data/yann/nfl/vid/all_imgs1/part_1_006734.jpg",478,178,1217,803,"New England Patriots",99,6734,29484,116480,75530,58320,230400,149400,42282,167040,108315,0.1266890625,0.5005,0.32454296875,0.25059375,0.99,0.641953125,0.18168046875,0.71775,0.465416015625,0.47128231095679,47.180379296875
"629","/data/yann/nfl/vid/all_imgs1/part_1_006734.jpg",682,409,644,426,"New England Patriots",99,6734,0,0,0,0,185978,14306,0,68770,5290,0,0,0,0,0.79912421875,0.06147109375,0,0.29549609375,0.02273046875,0.132303240740741,13.76616484375
"630","/data/yann/nfl/vid/all_imgs1/part_1_006734.jpg",556,278,931,566,"New England Patriots",99,6734,6888,52480,16974,30240,230400,74520,10416,79360,25668,0.029596875,0.2255,0.07293515625,0.1299375,0.99,0.320203125,0.04475625,0.341,0.1102921875,0.254121334876543,25.89643203125
"631","/data/yann/nfl/vid/all_imgs1/part_1_006735.jpg",591,136,1130,786,"New England Patriots",99,6735,10976,143360,98784,17640,230400,158760,9898,129280,89082,0.0471625,0.616,0.4244625,0.075796875,0.99,0.682171875,0.04253046875,0.5555,0.38277421875,0.428327546296296,42.9703828125
"632","/data/yann/nfl/vid/all_imgs1/part_1_006735.jpg",666,384,642,526,"New England Patriots",99,6735,0,0,0,0,206304,9408,0,116660,5320,0,0,0,0,0.8864625,0.040425,0,0.5012734375,0.022859375,0.162853009259259,16.8476859375
"633","/data/yann/nfl/vid/all_imgs1/part_1_006735.jpg",477,177,1215,806,"New England Patriots",99,6735,29829,117120,75396,58680,230400,148320,42869,168320,108356,0.128171484375,0.50325,0.3239671875,0.252140625,0.99,0.6373125,0.184202734375,0.72325,0.4655921875,0.472265625,47.27675390625
"634","/data/yann/nfl/vid/all_imgs1/part_1_006735.jpg",682,409,650,424,"New England Patriots",99,6735,0,0,0,0,185978,16172,0,67574,5876,0,0,0,0,0.79912421875,0.0694890625,0,0.29035703125,0.0252484375,0.132908950617284,13.82553046875
"635","/data/yann/nfl/vid/all_imgs1/part_1_006735.jpg",663,274,823,606,"New England Patriots",99,6735,0,53062,17716,0,222120,74160,0,98720,32960,0,0.22800078125,0.0761234375,0,0.954421875,0.31865625,0,0.4241875,0.141625,0.240517939814815,24.52758515625
"636","/data/yann/nfl/vid/all_imgs1/part_1_006736.jpg",592,131,1110,797,"New England Patriots",99,6736,10992,146560,96638,17280,230400,151920,9984,133120,87776,0.04723125,0.62975,0.41524140625,0.07425,0.99,0.65278125,0.0429,0.572,0.3771625,0.426634837962963,42.80448046875
"637","/data/yann/nfl/vid/all_imgs1/part_1_006736.jpg",669,384,637,527,"New England Patriots",99,6736,0,0,0,0,205296,8736,0,116701,4966,0,0,0,0,0.88213125,0.0375375,0,0.501449609375,0.02133828125,0.161891878858025,16.749154296875
"638","/data/yann/nfl/vid/all_imgs1/part_1_006736.jpg",474,175,1220,807,"New England Patriots",99,6736,30710,118400,76590,59760,230400,149040,43492,167680,108468,0.13195703125,0.50875,0.32909765625,0.25678125,0.99,0.64040625,0.1868796875,0.7205,0.4660734375,0.474797453703704,47.5248984375
"639","/data/yann/nfl/vid/all_imgs1/part_1_006736.jpg",689,410,637,426,"New England Patriots",99,6736,0,0,0,0,183210,14260,0,68556,5336,0,0,0,0,0.78723046875,0.0612734375,0,0.2945765625,0.022928125,0.130865162037037,13.613325
"640","/data/yann/nfl/vid/all_imgs1/part_1_006736.jpg",557,275,935,572,"New England Patriots",99,6736,7055,54400,18020,29880,230400,76320,10541,81280,26924,0.030314453125,0.23375,0.0774296875,0.128390625,0.99,0.3279375,0.045293359375,0.34925,0.1156890625,0.257918595679012,26.2686015625
"641","/data/yann/nfl/vid/all_imgs1/part_1_006737.jpg",680,246,1035,664,"New England Patriots",99,6737,0,68400,49590,0,216000,156600,0,114000,82650,0,0.29390625,0.21308203125,0,0.928125,0.672890625,0,0.48984375,0.35513671875,0.331423611111111,33.410953125
"642","/data/yann/nfl/vid/all_imgs1/part_1_006737.jpg",420,108,1205,765,"New England Patriots",99,6737,55440,161280,86940,79200,230400,124200,33660,97920,52785,0.23821875,0.693,0.3735703125,0.3403125,0.99,0.533671875,0.1446328125,0.42075,0.226810546875,0.444552951388889,44.560634765625
"643","/data/yann/nfl/vid/all_imgs1/part_1_006737.jpg",689,410,636,426,"New England Patriots",99,6737,0,0,0,0,183210,13950,0,68556,5220,0,0,0,0,0.78723046875,0.05994140625,0,0.2945765625,0.0224296875,0.130659722222222,13.59318984375
"644","/data/yann/nfl/vid/all_imgs1/part_1_006737.jpg",670,276,819,606,"New England Patriots",99,6737,0,51240,17556,0,219600,75240,0,98820,33858,0,0.220171875,0.0754359375,0,0.94359375,0.323296875,0,0.4246171875,0.14548359375,0.239348958333333,24.40218515625
"645","/data/yann/nfl/vid/all_imgs1/part_1_006738.jpg",673,384,634,524,"New England Patriots",99,6738,0,0,0,0,203952,9072,0,114116,5076,0,0,0,0,0.87635625,0.03898125,0,0.4903421875,0.0218109375,0.160212191358025,16.578753125
"646","/data/yann/nfl/vid/all_imgs1/part_1_006738.jpg",469,52,1336,846,"New England Patriots",55,6738,52668,197120,161700,61560,230400,189000,30438,113920,93450,0.1257265625,0.470555555555556,0.386002604166667,0.146953125,0.55,0.451171875,0.07266015625,0.271944444444444,0.223079427083333,0.545069444444444,30.22903125
"647","/data/yann/nfl/vid/all_imgs1/part_1_006738.jpg",480,178,1214,805,"New England Patriots",99,6738,29120,116480,75348,57600,230400,149040,42080,168320,108882,0.125125,0.5005,0.3237609375,0.2475,0.99,0.64040625,0.1808125,0.72325,0.46785234375,0.471291473765432,47.18127734375
"648","/data/yann/nfl/vid/all_imgs1/part_1_006738.jpg",690,408,639,428,"New England Patriots",99,6738,0,0,0,0,184080,15288,0,68440,5684,0,0,0,0,0.79096875,0.065690625,0,0.294078125,0.0244234375,0.131892361111111,13.7177390625
"649","/data/yann/nfl/vid/all_imgs1/part_1_006738.jpg",559,275,933,571,"New England Patriots",99,6738,6885,54400,18020,29160,230400,76320,10206,80640,26712,0.029583984375,0.23375,0.0774296875,0.125296875,0.99,0.3279375,0.04385390625,0.3465,0.114778125,0.256916956018518,26.170430859375
"650","/data/yann/nfl/vid/all_imgs1/part_1_006739.jpg",600,154,1122,793,"New England Patriots",99,6739,8240,131840,91052,14400,230400,159120,9080,145280,100334,0.03540625,0.5665,0.3912390625,0.061875,0.99,0.68371875,0.039015625,0.62425,0.43112265625,0.42908275462963,43.04440078125
"651","/data/yann/nfl/vid/all_imgs1/part_1_006739.jpg",671,384,635,526,"New England Patriots",99,6739,0,0,0,0,204624,8736,0,115710,4940,0,0,0,0,0.87924375,0.0375375,0,0.49719140625,0.0212265625,0.161077353395062,16.66643515625
"652","/data/yann/nfl/vid/all_imgs1/part_1_006739.jpg",483,181,1210,801,"New England Patriots",99,6739,28103,114560,73927,56520,230400,148680,41134,167680,108206,0.120755078125,0.49225,0.317655078125,0.242859375,0.99,0.638859375,0.17674765625,0.7205,0.46494765625,0.467404513888889,46.80031640625
"653","/data/yann/nfl/vid/all_imgs1/part_1_006739.jpg",691,409,637,427,"New England Patriots",99,6739,0,0,0,0,183179,14928,0,68324,5568,0,0,0,0,0.787097265625,0.06414375,0,0.2935796875,0.023925,0.131172357253086,13.6433
"654","/data/yann/nfl/vid/all_imgs1/part_1_006739.jpg",672,276,822,610,"New England Patriots",99,6739,0,51072,17976,0,218880,77040,0,100928,35524,0,0.21945,0.077240625,0,0.9405,0.33103125,0,0.433675,0.1526421875,0.241811342592593,24.6404296875
"655","/data/yann/nfl/vid/all_imgs1/part_1_006740.jpg",688,245,1032,676,"New England Patriots",99,6740,0,68080,50600,0,213120,158400,0,118992,88440,0,0.29253125,0.217421875,0,0.91575,0.680625,0,0.51129375,0.380015625,0.336435185185185,33.8897625
"656","/data/yann/nfl/vid/all_imgs1/part_1_006740.jpg",674,383,631,525,"New England Patriots",99,6740,0,0,0,0,204222,8425,0,113928,4700,0,0,0,0,0.87751640625,0.036201171875,0,0.489534375,0.0201953125,0.159758391203704,16.535436328125
"657","/data/yann/nfl/vid/all_imgs1/part_1_006740.jpg",694,407,633,428,"New England Patriots",99,6740,0,0,0,0,183418,14711,0,67390,5405,0,0,0,0,0.78812421875,0.063211328125,0,0.28956640625,0.023224609375,0.130653935185185,13.59351640625
"658","/data/yann/nfl/vid/all_imgs1/part_1_006740.jpg",673,277,821,608,"New England Patriots",99,6740,0,50381,17762,0,218520,77040,0,100155,35310,0,0.216480859375,0.07632109375,0,0.938953125,0.33103125,0,0.430353515625,0.15172265625,0.240725308641975,24.532440625
"659","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",685,243,1034,664,"New England Patriots",99,6741,0,69615,51363,0,214200,158040,0,111265,82093,0,0.299126953125,0.220700390625,0,0.920390625,0.679078125,0,0.478091796875,0.352743359375,0.331103395061728,33.371834375
"660","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",0,22,1687,919,"New England Patriots",58,6741,216320,216320,137566,230400,230400,146520,141440,141440,89947,0.544555555555556,0.544555555555556,0.346303298611111,0.58,0.58,0.36884375,0.356055555555556,0.356055555555556,0.226429079861111,0.747662519290124,43.5107818576389
"661","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",675,382,631,526,"New England Patriots",99,6741,0,0,0,0,204490,8788,0,113740,4888,0,0,0,0,0.87866796875,0.0377609375,0,0.4887265625,0.021003125,0.160062692901235,16.5664125
"662","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",495,48,1313,831,"New England Patriots",61,6741,45240,199680,164736,52200,230400,190080,23055,101760,83952,0.119776041666667,0.528666666666667,0.43615,0.138203125,0.61,0.50325,0.0610397135416667,0.269416666666667,0.22226875,0.526187789351852,32.3864805989583
"663","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",521,170,914,746,"New England Patriots",99,6741,22610,121600,29450,42840,230400,55800,23324,125440,30380,0.09715234375,0.5225,0.12654296875,0.184078125,0.99,0.239765625,0.1002203125,0.539,0.1305390625,0.32882137345679,33.2177828125
"664","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",833,434,544,429,"New England Patriots",93,6741,0,0,0,0,127842,27742,0,63921,13871,0,0,0,0,0.51602890625,0.111979427083333,0,0.258014453125,0.0559897135416667,0.112546296296296,10.87816640625
"665","/data/yann/nfl/vid/all_imgs1/part_1_006741.jpg",558,270,938,577,"New England Patriots",99,6741,7380,57600,19440,29520,230400,77760,10414,81280,27432,0.0317109375,0.2475,0.08353125,0.12684375,0.99,0.334125,0.04474765625,0.34925,0.117871875,0.261007908950617,26.57138515625
"666","/data/yann/nfl/vid/all_imgs1/part_1_006742.jpg",674,383,632,525,"New England Patriots",99,6742,0,0,0,0,204222,8762,0,113928,4888,0,0,0,0,0.87751640625,0.03764921875,0,0.489534375,0.021003125,0.160011574074074,16.56025078125
"667","/data/yann/nfl/vid/all_imgs1/part_1_006742.jpg",466,46,1332,831,"New England Patriots",55,6742,54636,200960,162652,62640,230400,186480,27318,100480,81326,0.130424479166667,0.479722222222222,0.388275173611111,0.14953125,0.55,0.44515625,0.0652122395833333,0.239861111111111,0.194137586805556,0.533802083333333,29.6155234375
"668","/data/yann/nfl/vid/all_imgs1/part_1_006742.jpg",486,170,1194,768,"New England Patriots",99,6742,29260,121600,76000,55440,230400,144000,33572,139520,87200,0.1257265625,0.5225,0.3265625,0.23821875,0.99,0.61875,0.1442546875,0.5995,0.3746875,0.442222222222222,44.3322
"669","/data/yann/nfl/vid/all_imgs1/part_1_006742.jpg",833,433,541,430,"New England Patriots",94,6742,0,0,0,0,128289,26978,0,63921,13442,0,0,0,0,0.523401302083333,0.110066493055556,0,0.260788802083333,0.0548414930555556,0.112186535493827,10.9634802951389
"670","/data/yann/nfl/vid/all_imgs1/part_1_006742.jpg",556,272,940,576,"New England Patriots",99,6742,7392,56320,19008,30240,230400,77760,10752,81920,27648,0.0317625,0.242,0.081675,0.1299375,0.99,0.334125,0.0462,0.352,0.1188,0.261111111111111,26.5815
"671","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",688,243,1037,682,"New England Patriots",99,6743,0,69264,52065,0,213120,160200,0,121360,91225,0,0.29761875,0.223716796875,0,0.91575,0.688359375,0,0.52146875,0.391982421875,0.341065779320988,34.34360703125
"672","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",676,382,629,525,"New England Patriots",99,6743,0,0,0,0,204152,8450,0,112948,4675,0,0,0,0,0.877215625,0.03630859375,0,0.4853234375,0.020087890625,0.159252025462963,16.485506640625
"673","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",487,57,1333,804,"New England Patriots",98,6743,46359,193920,163620,55080,230400,194400,21573,90240,76140,0.19718671875,0.824833333333333,0.695953125,0.23428125,0.98,0.826875,0.09176015625,0.383833333333333,0.323859375,0.516846064814815,51.1244052083333
"674","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",524,169,908,748,"New England Patriots",99,6743,22156,122240,29032,41760,230400,54720,22852,126080,29944,0.0952015625,0.52525,0.124746875,0.1794375,0.99,0.235125,0.0981921875,0.54175,0.128665625,0.327538580246914,33.09205625
"675","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",654,189,656,657,"New England Patriots",99,6743,0,107046,5130,0,225360,10800,0,78876,3780,0,0.45996328125,0.02204296875,0,0.96834375,0.04640625,0,0.3389203125,0.0162421875,0.207847222222222,21.33945
"676","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",697,406,629,428,"New England Patriots",99,6743,0,0,0,0,183062,14444,0,66462,5244,0,0,0,0,0.78659453125,0.0620640625,0,0.28557890625,0.0225328125,0.129828317901235,13.51106796875
"677","/data/yann/nfl/vid/all_imgs1/part_1_006743.jpg",670,278,807,591,"New England Patriots",99,6743,0,50020,16154,0,219600,70920,0,90890,29353,0,0.2149296875,0.06941171875,0,0.94359375,0.304734375,0,0.39054296875,0.126126171875,0.230004340277778,23.486319140625
"678","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",670,243,1063,714,"New England Patriots",99,6744,0,71370,53001,0,219600,163080,0,144570,107361,0,0.30666796875,0.227738671875,0,0.94359375,0.700734375,0,0.62119921875,0.461316796875,0.366021412037037,36.81735234375
"679","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",676,382,627,527,"New England Patriots",99,6744,0,0,0,0,204152,7774,0,114156,4347,0,0,0,0,0.877215625,0.03340390625,0,0.4905140625,0.018678515625,0.159350405092593,16.495148828125
"680","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",618,53,1211,777,"New England Patriots",81,6744,6754,196480,168543,7920,230400,197640,2420,70400,60390,0.02374453125,0.69075,0.592533984375,0.02784375,0.81,0.694828125,0.0085078125,0.2475,0.21230859375,0.453774594907407,37.198184765625
"681","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",655,189,651,657,"New England Patriots",99,6744,0,106875,4446,0,225000,9360,0,78750,3276,0,0.459228515625,0.01910390625,0,0.966796875,0.04021875,0,0.33837890625,0.0140765625,0.206263020833333,21.182635546875
"682","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",697,407,626,427,"New England Patriots",99,6744,0,0,0,0,182479,13459,0,66462,4902,0,0,0,0,0.784089453125,0.057831640625,0,0.28557890625,0.02106328125,0.128907214506173,13.418285546875
"683","/data/yann/nfl/vid/all_imgs1/part_1_006744.jpg",676,263,779,614,"New England Patriots",99,6744,0,58588,16975,0,217440,63000,0,94828,27475,0,0.2517453125,0.072939453125,0,0.9343125,0.270703125,0,0.4074640625,0.118056640625,0.230664544753086,23.54174453125
"684","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",651,250,1078,729,"New England Patriots",99,6745,0,69190,49390,0,226440,161640,0,162911,116291,0,0.29730078125,0.21222265625,0,0.972984375,0.694546875,0,0.700008203125,0.499687890625,0.378984375,38.11724296875
"685","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",674,383,629,525,"New England Patriots",99,6745,0,0,0,0,204222,7751,0,113928,4324,0,0,0,0,0.87751640625,0.033305078125,0,0.489534375,0.0185796875,0.159252025462963,16.485807421875
"686","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",676,56,1141,747,"New England Patriots",74,6745,0,183616,163248,0,217440,193320,0,50132,44571,0,0.589738888888889,0.524320833333333,0,0.698375,0.62090625,0,0.161014236111111,0.143153385416667,0.411037326388889,30.81096953125
"687","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",525,169,897,746,"New England Patriots",99,6745,21965,122240,27122,41400,230400,51120,22425,124800,27690,0.094380859375,0.52525,0.11653984375,0.177890625,0.99,0.21965625,0.096357421875,0.53625,0.11898046875,0.322705439814815,32.61836015625
"688","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",655,185,647,658,"New England Patriots",99,6745,0,109375,3850,0,225000,7920,0,76875,2706,0,0.469970703125,0.01654296875,0,0.966796875,0.03403125,0,0.330322265625,0.01162734375,0.205307677469136,21.08900234375
"689","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",693,408,632,426,"New England Patriots",99,6745,0,0,0,0,183144,14040,0,66918,5130,0,0,0,0,0.786946875,0.060328125,0,0.28753828125,0.02204296875,0.129837962962963,13.512365625
"690","/data/yann/nfl/vid/all_imgs1/part_1_006745.jpg",674,262,781,613,"New England Patriots",99,6745,0,59388,17150,0,218160,63000,0,93930,27125,0,0.2551828125,0.07369140625,0,0.93740625,0.270703125,0,0.40360546875,0.116552734375,0.230880111882716,23.565966015625
"691","/data/yann/nfl/vid/all_imgs1/part_1_006746.jpg",662,247,1069,702,"New England Patriots",99,6746,0,69834,50963,0,222480,162360,0,141522,103279,0,0.30006796875,0.218981640625,0,0.95596875,0.697640625,0,0.60810234375,0.443776953125,0.361901041666667,36.42588984375
"692","/data/yann/nfl/vid/all_imgs1/part_1_006746.jpg",670,384,637,524,"New England Patriots",99,6746,0,0,0,0,204960,9072,0,114680,5076,0,0,0,0,0.8806875,0.03898125,0,0.492765625,0.0218109375,0.160970293209877,16.6573859375
