,JPG,X,Y,W,H,WxH,BRAND,CONFIDENCE,FRAME,Seconds,Minutes,Minute %,to Seconds,Lead zeros,Time,A1,A2,A3,A4,A5,A6,A7,A8,A9,P1,P2,P3,P4,P5,P6,P7,P8,P9,A,P
787,/data/yann/nfl/vid/all_imgs1/part_1_006765.jpg,649,255,836,626,523336,New England Patriots,99,6765,225.5,3.758333333,.758333333,45.49999998,45.49999998 ,3:45,0,66255,21525,0,227160,73800,0,101591,33005,0,0.2846894531,0.09249023438,0,0.976078125,0.317109375,0,0.4365238281,0.1418183594,0.2523804012,25.71188125
788,/data/yann/nfl/vid/all_imgs1/part_1_006766.jpg,612,277,1045,598,624910,New England Patriots,99,6766,225.5333333,3.758888889,.758888889,45.53333334,45.53333334 ,3:45,2324,53120,31291,10080,230400,135720,4340,99200,58435,0.0099859375,0.22825,0.1344535156,0.0433125,0.99,0.583171875,0.0186484375,0.42625,0.2510878906,0.3013647762,30.52676172
789,/data/yann/nfl/vid/all_imgs1/part_1_006766.jpg,669,365,634,540,342360,New England Patriots,99,6766,225.5333333,3.758888889,.758888889,45.53333334,45.53333334 ,3:45,0,0,0,0,216905,8165,0,113035,4255,0,0,0,0,0.9320136719,0.03508398438,0,0.4856972656,0.01828320313,0.1651041667,17.11387305
790,/data/yann/nfl/vid/all_imgs1/part_1_006766.jpg,594,337,865,536,463640,New England Patriots,99,6766,225.5333333,3.758888889,.758888889,45.53333334,45.53333334 ,3:45,1058,14720,4117,16560,230400,64440,7038,97920,27387,0.00454609375,0.06325,0.01769023438,0.07115625,0.99,0.276890625,0.03024140625,0.42075,0.1176785156,0.223591821,22.90423438
791,/data/yann/nfl/vid/all_imgs1/part_1_006766.jpg,662,264,829,627,519783,New England Patriots,99,6766,225.5333333,3.758888889,.758888889,45.53333334,45.53333334 ,3:45,0,59328,20256,0,222480,75960,0,105678,36081,0,0.254925,0.0870375,0,0.95596875,0.326390625,0,0.4540851563,0.1550355469,0.250666956,25.52383711
792,/data/yann/nfl/vid/all_imgs1/part_1_006767.jpg,610,277,1043,598,623714,New England Patriots,99,6767,225.5666667,3.759444444,.759444444,45.56666664,45.56666664 ,3:45,2490,53120,30959,10800,230400,134280,4650,99200,57815,0.01069921875,0.22825,0.1330269531,0.04640625,0.99,0.576984375,0.01998046875,0.42625,0.2484238281,0.3007880015,30.47023203
793,/data/yann/nfl/vid/all_imgs1/part_1_006767.jpg,674,365,628,538,337864,New England Patriots,99,6767,225.5666667,3.759444444,.759444444,45.56666664,45.56666664 ,3:45,0,0,0,0,215130,7810,0,110898,4026,0,0,0,0,0.9243867188,0.03355859375,0,0.4765148438,0.01729921875,0.1629359568,16.89373984
794,/data/yann/nfl/vid/all_imgs1/part_1_006767.jpg,589,335,869,535,464915,New England Patriots,99,6767,225.5666667,3.759444444,.759444444,45.56666664,45.56666664 ,3:45,1275,16000,4450,18360,230400,64080,7650,96000,26700,0.005478515625,0.06875,0.01912109375,0.078890625,0.99,0.27534375,0.03287109375,0.4125,0.1147265625,0.2242066937,22.96449805
795,/data/yann/nfl/vid/all_imgs1/part_1_006767.jpg,768,320,751,605,454355,New England Patriots,99,6767,225.5666667,3.759444444,.759444444,45.56666664,45.56666664 ,3:45,0,20480,9560,0,184320,86040,0,104960,48995,0,0.088,0.041078125,0,0.792,0.369703125,0,0.451,0.2105253906,0.2191141011,22.26737305
796,/data/yann/nfl/vid/all_imgs1/part_1_006768.jpg,614,279,1040,596,619840,New England Patriots,99,6768,225.6,3.76,.76,45.6,45.6        ,3:45,2106,51840,30294,9360,230400,134640,4030,99200,57970,0.00904921875,0.22275,0.1301695313,0.04021875,0.99,0.57853125,0.01731640625,0.42625,0.2490898438,0.2989197531,30.287125
797,/data/yann/nfl/vid/all_imgs1/part_1_006768.jpg,12,35,1773,948,1680804,New England Patriots,77,6768,225.6,3.76,.76,45.6,45.6        ,3:45,204100,208000,164125,226080,230400,181800,165164,168320,132815,0.6821050347,0.6951388889,0.5485080295,0.7555625,0.77,0.607578125,0.5519803819,0.5625277778,0.4438695747,0.8105729167,62.55997344
798,/data/yann/nfl/vid/all_imgs1/part_1_006768.jpg,677,364,624,536,334464,New England Patriots,99,6768,225.6,3.76,.76,45.6,45.6        ,3:45,0,0,0,0,214668,7476,0,108540,3780,0,0,0,0,0.9224015625,0.0321234375,0,0.4663828125,0.0162421875,0.1612962963,16.73105156
799,/data/yann/nfl/vid/all_imgs1/part_1_006768.jpg,442,373,1124,500,562000,New England Patriots,99,6768,225.6,3.76,.76,45.6,45.6        ,3:45,0,0,0,68706,222080,99242,30294,97920,43758,0,0,0,0.2952210938,0.95425,0.4264304688,0.1301695313,0.42075,0.1880226563,0.2710262346,27.51753125
800,/data/yann/nfl/vid/all_imgs1/part_1_006769.jpg,616,278,1037,599,621163,New England Patriots,99,6769,225.6333333,3.760555556,.760555556,45.63333336,45.63333336 ,3:45,1968,52480,30586,8640,230400,134280,3768,100480,58561,0.00845625,0.2255,0.1314242188,0.037125,0.99,0.576984375,0.016190625,0.43175,0.2516292969,0.2995577739,30.34965742
801,/data/yann/nfl/vid/all_imgs1/part_1_006769.jpg,22,29,1675,951,1592925,New England Patriots,44,6769,225.6333333,3.760555556,.760555556,45.63333336,45.63333336 ,3:45,204558,211840,138027,222480,230400,150120,160680,166400,108420,0.3906489583,0.4045555556,0.2635932292,0.424875,0.44,0.2866875,0.3068541667,0.3177777778,0.2070520833,0.7681929977,33.90248698
802,/data/yann/nfl/vid/all_imgs1/part_1_006769.jpg,677,365,625,535,334375,New England Patriots,99,6769,225.6333333,3.760555556,.760555556,45.63333336,45.63333336 ,3:45,0,0,0,0,214065,7810,0,108540,3960,0,0,0,0,0.9198105469,0.03355859375,0,0.4663828125,0.017015625,0.1612533758,16.72425391
803,/data/yann/nfl/vid/all_imgs1/part_1_006769.jpg,587,337,872,531,463032,New England Patriots,99,6769,225.6333333,3.760555556,.760555556,45.63333336,45.63333336 ,3:45,1219,14720,4117,19080,230400,64440,7844,94720,26492,0.005237890625,0.06325,0.01769023438,0.081984375,0.99,0.276890625,0.0337046875,0.407,0.1138328125,0.2232986111,22.87549688
804,/data/yann/nfl/vid/all_imgs1/part_1_006770.jpg,610,278,1043,598,623714,New England Patriots,99,6770,225.6666667,3.761111111,.761111111,45.66666666,45.66666666 ,3:45,2460,52480,30586,10800,230400,134280,4680,99840,58188,0.0105703125,0.2255,0.1314242188,0.04640625,0.99,0.576984375,0.020109375,0.429,0.2500265625,0.3007880015,30.47023203
805,/data/yann/nfl/vid/all_imgs1/part_1_006770.jpg,0,35,1714,934,1600876,New England Patriots,46,6770,225.6666667,3.761111111,.761111111,45.66666666,45.66666666 ,3:45,208000,208000,141050,230400,230400,156240,159360,159360,108066,0.4152777778,0.4152777778,0.2816102431,0.46,0.46,0.3119375,0.3181666667,0.3181666667,0.2157567708,0.772027392,35.61812743
806,/data/yann/nfl/vid/all_imgs1/part_1_006770.jpg,676,364,626,539,337414,New England Patriots,99,6770,225.6666667,3.761111111,.761111111,45.66666666,45.66666666 ,3:45,0,0,0,0,215024,7832,0,110532,4026,0,0,0,0,0.92393125,0.033653125,0,0.4749421875,0.01729921875,0.1627189429,16.87201484
807,/data/yann/nfl/vid/all_imgs1/part_1_006770.jpg,586,337,872,533,464776,New England Patriots,99,6770,225.6666667,3.761111111,.761111111,45.66666666,45.66666666 ,3:45,1242,14720,4094,19440,230400,64080,8100,96000,26700,0.00533671875,0.06325,0.01759140625,0.08353125,0.99,0.27534375,0.0348046875,0.4125,0.1147265625,0.2241396605,22.95792813
808,/data/yann/nfl/vid/all_imgs1/part_1_006771.jpg,605,278,1049,598,627302,New England Patriots,99,6771,225.7,3.761666667,.761666667,45.70000002,45.70000002 ,3:45,2870,52480,30668,12600,230400,134640,5460,99840,58344,0.01233203125,0.2255,0.1317765625,0.054140625,0.99,0.57853125,0.0234609375,0.429,0.250696875,0.3025183256,30.63982109
809,/data/yann/nfl/vid/all_imgs1/part_1_006771.jpg,671,365,632,539,340648,New England Patriots,99,6771,225.7,3.761666667,.761666667,45.70000002,45.70000002 ,3:45,0,0,0,0,216195,8165,0,112056,4232,0,0,0,0,0.9289628906,0.03508398438,0,0.481490625,0.018184375,0.1642785494,17.02990352
810,/data/yann/nfl/vid/all_imgs1/part_1_006771.jpg,570,0,695,779,541405,New England Patriots,60,6771,225.7,3.761666667,.761666667,45.70000002,45.70000002 ,3:45,25200,225000,0,25200,225000,0,4130,36875,0,0.065625,0.5859375,0,0.065625,0.5859375,0,0.01075520833,0.09602864583,0,0.2610942323,16.0949349
811,/data/yann/nfl/vid/all_imgs1/part_1_006771.jpg,446,336,1114,499,555886,New England Patriots,99,6771,225.7,3.761666667,.761666667,45.70000002,45.70000002 ,3:45,4656,15360,6720,69840,230400,100800,22310,73600,32200,0.02000625,0.066,0.028875,0.30009375,0.99,0.433125,0.09586328125,0.31625,0.138359375,0.2680777392,27.26429922
812,/data/yann/nfl/vid/all_imgs1/part_1_006772.jpg,606,277,1048,601,629848,New England Patriots,99,6772,225.7333333,3.762222222,.762222222,45.73333332,45.73333332 ,3:45,2822,53120,31042,12240,230400,134640,5372,101120,59092,0.01212578125,0.22825,0.1333835938,0.05259375,0.99,0.57853125,0.0230828125,0.4345,0.2539109375,0.303746142,30.76015938
813,/data/yann/nfl/vid/all_imgs1/part_1_006772.jpg,665,367,640,541,346240,New England Patriots,99,6772,225.7333333,3.762222222,.762222222,45.73333332,45.73333332 ,3:45,0,0,0,0,217095,8825,0,115620,4700,0,0,0,0,0.9328300781,0.03791992188,0,0.4968046875,0.0201953125,0.1669753086,17.29808008
814,/data/yann/nfl/vid/all_imgs1/part_1_006772.jpg,442,339,1110,495,549450,New England Patriots,99,6772,225.7333333,3.762222222,.762222222,45.73333332,45.73333332 ,3:45,4158,13440,5712,71280,230400,97920,22572,72960,31008,0.01786640625,0.05775,0.02454375,0.30628125,0.99,0.42075,0.0969890625,0.3135,0.1332375,0.2649739583,26.96009766
815,/data/yann/nfl/vid/all_imgs1/part_1_006773.jpg,608,277,1047,600,628200,New England Patriots,99,6773,225.7666667,3.762777778,.762777778,45.76666668,45.76666668 ,3:45,2656,53120,31125,11520,230400,135000,5024,100480,58875,0.0114125,0.22825,0.1337402344,0.0495,0.99,0.580078125,0.0215875,0.43175,0.2529785156,0.3029513889,30.68226563
816,/data/yann/nfl/vid/all_imgs1/part_1_006773.jpg,0,36,1733,927,1606491,New England Patriots,41,6773,225.7666667,3.762777778,.762777778,45.76666668,45.76666668 ,3:45,207360,207360,146772,230400,230400,163080,155520,155520,110079,0.369,0.369,0.2611828125,0.41,0.41,0.290203125,0.27675,0.27675,0.1958871094,0.7747352431,31.85650352
817,/data/yann/nfl/vid/all_imgs1/part_1_006773.jpg,665,365,640,543,347520,New England Patriots,99,6773,225.7666667,3.762777778,.762777778,45.76666668,45.76666668 ,3:45,0,0,0,0,218325,8875,0,115620,4700,0,0,0,0,0.9381152344,0.03813476563,0,0.4968046875,0.0201953125,0.1675925926,17.36386523
818,/data/yann/nfl/vid/all_imgs1/part_1_006773.jpg,590,88,969,748,724812,New England Patriots,99,6773,225.7666667,3.762777778,.762777778,45.76666668,45.76666668 ,3:45,13600,174080,75888,18000,230400,100440,5800,74240,32364,0.0584375,0.748,0.32608125,0.07734375,0.99,0.431578125,0.024921875,0.319,0.1390640625,0.3495428241,35.24869219
819,/data/yann/nfl/vid/all_imgs1/part_1_006773.jpg,593,340,865,534,461910,New England Patriots,99,6773,225.7666667,3.762777778,.762777778,45.76666668,45.76666668 ,3:45,940,12800,3560,16920,230400,64080,7238,98560,27412,0.0040390625,0.055,0.015296875,0.072703125,0.99,0.27534375,0.03110078125,0.4235,0.1177859375,0.2227575231,22.82246484
820,/data/yann/nfl/vid/all_imgs1/part_1_006774.jpg,609,278,1047,598,626106,New England Patriots,99,6774,225.8,3.763333333,.763333333,45.79999998,45.79999998 ,3:45,2542,52480,30832,11160,230400,135360,4836,99840,58656,0.01092265625,0.2255,0.13248125,0.047953125,0.99,0.581625,0.0207796875,0.429,0.2520375,0.3019415509,30.58329141
821,/data/yann/nfl/vid/all_imgs1/part_1_006774.jpg,21,26,1662,941,1563942,New England Patriots,81,6774,225.8,3.763333333,.763333333,45.79999998,45.79999998 ,3:45,206746,213760,134602,222840,230400,145080,152893,158080,99541,0.7268414063,0.7515,0.4732101563,0.783421875,0.81,0.510046875,0.5375144531,0.55575,0.3499488281,0.7542158565,61.29056953
822,/data/yann/nfl/vid/all_imgs1/part_1_006774.jpg,667,366,641,544,348704,New England Patriots,99,6774,225.8,3.763333333,.763333333,45.79999998,45.79999998 ,3:45,0,0,0,0,217002,9912,0,116470,5320,0,0,0,0,0.9324304688,0.042590625,0,0.5004570313,0.022859375,0.1681635802,17.41414297
823,/data/yann/nfl/vid/all_imgs1/part_1_006774.jpg,590,88,967,748,723316,New England Patriots,99,6774,225.8,3.763333333,.763333333,45.79999998,45.79999998 ,3:45,13600,174080,75344,18000,230400,99720,5800,74240,32132,0.0584375,0.748,0.32374375,0.07734375,0.99,0.428484375,0.024921875,0.319,0.1380671875,0.3488213735,35.17798281
824,/data/yann/nfl/vid/all_imgs1/part_1_006774.jpg,592,338,866,533,461578,New England Patriots,99,6774,225.8,3.763333333,.763333333,45.79999998,45.79999998 ,3:45,1056,14080,3916,17280,230400,64080,7248,96640,26878,0.0045375,0.0605,0.0168265625,0.07425,0.99,0.27534375,0.03114375,0.41525,0.1154914063,0.2225974151,22.80677266
825,/data/yann/nfl/vid/all_imgs1/part_1_006775.jpg,518,326,1165,623,725795,New England Patriots,99,6775,225.8333333,3.763888889,.763888889,45.83333334,45.83333334 ,3:45,4148,21760,13702,43920,230400,145080,27938,146560,92287,0.0178234375,0.0935,0.05887578125,0.18871875,0.99,0.623390625,0.1200460938,0.62975,0.3965457031,0.3500168789,35.2951543
826,/data/yann/nfl/vid/all_imgs1/part_1_006775.jpg,0,32,1683,924,1555092,New England Patriots,44,6775,225.8333333,3.763888889,.763888889,45.83333334,45.83333334 ,3:45,209920,209920,132184,230400,230400,145080,151040,151040,95108,0.4008888889,0.4008888889,0.2524347222,0.44,0.44,0.2770625,0.2884444444,0.2884444444,0.1816298611,0.7499479167,33.10773125
827,/data/yann/nfl/vid/all_imgs1/part_1_006775.jpg,663,370,648,540,349920,New England Patriots,99,6775,225.8333333,3.763888889,.763888889,45.83333334,45.83333334 ,3:45,0,0,0,0,215950,10850,0,117230,5890,0,0,0,0,0.9279101563,0.04662109375,0,0.5037226563,0.02530859375,0.16875,17.46709766
828,/data/yann/nfl/vid/all_imgs1/part_1_006775.jpg,592,90,967,748,723316,New England Patriots,99,6775,225.8333333,3.763888889,.763888889,45.83333334,45.83333334 ,3:45,12960,172800,75330,17280,230400,100440,5664,75520,32922,0.0556875,0.7425,0.3236835938,0.07425,0.99,0.431578125,0.0243375,0.3245,0.1414617188,0.3488213735,35.17798281
829,/data/yann/nfl/vid/all_imgs1/part_1_006775.jpg,587,339,873,532,464436,New England Patriots,100,6775,225.8333333,3.763888889,.763888889,45.83333334,45.83333334 ,3:45,1113,13440,3780,19080,230400,64800,8003,96640,27180,0.004830729167,0.05833333333,0.01640625,0.0828125,1,0.28125,0.03473524306,0.4194444444,0.11796875,0.2239756944,23.17359375
830,/data/yann/nfl/vid/all_imgs1/part_1_006776.jpg,618,279,1041,601,625641,New England Patriots,99,6776,225.8666667,3.764444444,.764444444,45.86666664,45.86666664 ,3:45,1782,51840,30699,7920,230400,136440,3520,102400,60640,0.00765703125,0.22275,0.1319097656,0.03403125,0.99,0.586265625,0.015125,0.44,0.2605625,0.3017173032,30.56131289
831,/data/yann/nfl/vid/all_imgs1/part_1_006776.jpg,0,11,1655,968,1602040,New England Patriots,50,6776,225.8666667,3.764444444,.764444444,45.86666664,45.86666664 ,3:45,223360,223360,130875,230400,230400,135000,165760,165760,97125,0.4847222222,0.4847222222,0.2840169271,0.5,0.5,0.29296875,0.3597222222,0.3597222222,0.2107747396,0.7725887346,38.74314236
832,/data/yann/nfl/vid/all_imgs1/part_1_006776.jpg,667,371,645,534,344430,New England Patriots,99,6776,225.8666667,3.764444444,.764444444,45.86666664,45.86666664 ,3:45,0,0,0,0,213937,11168,0,113405,5920,0,0,0,0,0.9192605469,0.0479875,0,0.4872871094,0.0254375,0.1661024306,17.19895977
833,/data/yann/nfl/vid/all_imgs1/part_1_006776.jpg,592,340,869,529,459701,New England Patriots,100,6776,225.8666667,3.764444444,.764444444,45.86666664,45.86666664 ,3:45,960,12800,3620,17280,230400,65160,7152,95360,26969,0.004166666667,0.05555555556,0.01571180556,0.075,1,0.2828125,0.03104166667,0.4138888889,0.1170529514,0.2216922261,22.94753038
834,/data/yann/nfl/vid/all_imgs1/part_1_006777.jpg,617,278,1041,600,624600,New England Patriots,99,6777,225.9,3.765,.765,45.9,45.9        ,3:45,1886,52480,30996,8280,230400,136080,3634,101120,59724,0.00810390625,0.2255,0.1331859375,0.035578125,0.99,0.58471875,0.01561484375,0.4345,0.2566265625,0.3012152778,30.51210938
835,/data/yann/nfl/vid/all_imgs1/part_1_006777.jpg,672,369,638,527,336226,New England Patriots,99,6777,225.9,3.765,.765,45.9,45.9        ,3:45,0,0,0,0,213408,10530,0,107008,5280,0,0,0,0,0.9169875,0.04524609375,0,0.4598,0.0226875,0.1621460262,16.80891953
836,/data/yann/nfl/vid/all_imgs1/part_1_006777.jpg,589,90,970,742,719740,New England Patriots,99,6777,225.9,3.765,.765,45.9,45.9        ,3:45,13770,172800,75330,18360,230400,100440,5712,71680,31248,0.05916796875,0.7425,0.3236835938,0.078890625,0.99,0.431578125,0.02454375,0.308,0.13426875,0.3470968364,35.00896094
837,/data/yann/nfl/vid/all_imgs1/part_1_006777.jpg,593,380,873,516,450468,New England Patriots,99,6777,225.9,3.765,.765,45.9,45.9        ,3:45,0,0,0,15980,217600,63240,8272,112640,32736,0,0,0,0.0686640625,0.935,0.271734375,0.03554375,0.484,0.1406625,0.2172395833,22.22665156
838,/data/yann/nfl/vid/all_imgs1/part_1_006778.jpg,613,277,1041,601,625641,New England Patriots,99,6778,225.9333333,3.765555556,.765555556,45.93333336,45.93333336 ,3:45,2241,53120,31042,9720,230400,134640,4266,101120,59092,0.009629296875,0.22825,0.1333835938,0.041765625,0.99,0.57853125,0.01833046875,0.4345,0.2539109375,0.3017173032,30.56131289
839,/data/yann/nfl/vid/all_imgs1/part_1_006778.jpg,631,358,573,516,295668,New England Patriots,88,6778,225.9333333,3.765555556,.765555556,45.93333336,45.93333336 ,3:45,18,1128,0,3240,203040,0,1386,86856,0,6.88E-05,0.004308333333,0,0.012375,0.7755,0,0.00529375,0.3317416667,0,0.1425868056,13.1976625
840,/data/yann/nfl/vid/all_imgs1/part_1_006778.jpg,563,0,699,776,542424,New England Patriots,57,6778,225.9333333,3.765555556,.765555556,45.93333336,45.93333336 ,3:45,27720,223920,0,27720,223920,0,4312,34832,0,0.068578125,0.55396875,0,0.068578125,0.55396875,0,0.01066770833,0.08617291667,0,0.2615856481,15.31524688
841,/data/yann/nfl/vid/all_imgs1/part_1_006778.jpg,828,437,550,427,234850,New England Patriots,89,6778,225.9333333,3.765555556,.765555556,45.93333336,45.93333336 ,3:45,0,0,0,0,127916,27734,0,65088,14112,0,0,0,0,0.4941199653,0.1071322049,0,0.251425,0.0545125,0.1132571373,10.47320634
842,/data/yann/nfl/vid/all_imgs1/part_1_006779.jpg,511,330,1152,613,706176,New England Patriots,99,6779,225.9666667,3.766111111,.766111111,45.96666666,45.96666666 ,3:45,3870,19200,11490,46440,230400,137880,28767,142720,85409,0.01662890625,0.0825,0.04937109375,0.199546875,0.99,0.592453125,0.1236082031,0.61325,0.3669917969,0.3405555556,34.36785
843,/data/yann/nfl/vid/all_imgs1/part_1_006779.jpg,661,385,653,531,346743,New England Patriots,99,6779,225.9666667,3.766111111,.766111111,45.96666666,45.96666666 ,3:45,0,0,0,0,207365,11390,0,121324,6664,0,0,0,0,0.8910214844,0.04894140625,0,0.5213140625,0.028634375,0.1672178819,17.28004609
844,/data/yann/nfl/vid/all_imgs1/part_1_006779.jpg,563,0,699,772,539628,New England Patriots,55,6779,225.9666667,3.766111111,.766111111,45.96666666,45.96666666 ,3:45,27720,223920,0,27720,223920,0,4004,32344,0,0.066171875,0.53453125,0,0.066171875,0.53453125,0,0.009558159722,0.07721006944,0,0.2602372685,14.70445052
845,/data/yann/nfl/vid/all_imgs1/part_1_006779.jpg,554,84,755,948,715740,New England Patriots,99,6779,225.9666667,3.766111111,.766111111,45.96666666,45.96666666 ,3:45,23736,176640,8004,30960,230400,10440,26832,199680,9048,0.101990625,0.759,0.0343921875,0.13303125,0.99,0.044859375,0.11529375,0.858,0.038878125,0.3451678241,34.81989844
846,/data/yann/nfl/vid/all_imgs1/part_1_006779.jpg,670,405,658,426,280308,New England Patriots,99,6779,225.9666667,3.766111111,.766111111,45.96666666,45.96666666 ,3:45,0,0,0,0,192150,15120,0,67710,5328,0,0,0,0,0.8256445313,0.06496875,0,0.2909414063,0.02289375,0.1351793981,14.07457734
847,/data/yann/nfl/vid/all_imgs1/part_1_006780.jpg,583,328,823,591,486393,New England Patriots,99,6780,226,3.766666667,.766666667,46.00000002,46.00000002 ,3:46,1824,20480,4032,20520,230400,45360,11343,127360,25074,0.0078375,0.088,0.017325,0.088171875,0.99,0.19490625,0.04873945313,0.54725,0.1077398438,0.2345645255,23.97966914
848,/data/yann/nfl/vid/all_imgs1/part_1_006780.jpg,0,52,1674,914,1530036,New England Patriots,40,6780,226,3.766666667,.766666667,46.00000002,46.00000002 ,3:46,197120,197120,121352,230400,230400,141840,157440,157440,96924,0.3422222222,0.3422222222,0.2106805556,0.4,0.4,0.24625,0.2733333333,0.2733333333,0.1682708333,0.7378645833,29.6194375
849,/data/yann/nfl/vid/all_imgs1/part_1_006780.jpg,662,380,649,535,347215,New England Patriots,99,6780,226,3.766666667,.766666667,46.00000002,46.00000002 ,3:46,0,0,0,0,210120,10540,0,120510,6045,0,0,0,0,0.902859375,0.0452890625,0,0.5178164063,0.02597460938,0.1674455054,17.31419336
850,/data/yann/nfl/vid/all_imgs1/part_1_006780.jpg,677,403,647,427,276269,New England Patriots,99,6780,226,3.766666667,.766666667,46.00000002,46.00000002 ,3:46,0,0,0,0,191151,13948,0,66330,4840,0,0,0,0,0.8213519531,0.0599328125,0,0.2850117188,0.020796875,0.1332315779,13.87937891
851,/data/yann/nfl/vid/all_imgs1/part_1_006781.jpg,575,327,831,597,496107,New England Patriots,99,6781,226.0333333,3.767222222,.767222222,46.03333332,46.03333332 ,3:46,2145,21120,4158,23400,230400,45360,13260,130560,25704,0.009216796875,0.09075,0.01786640625,0.100546875,0.99,0.19490625,0.0569765625,0.561,0.110446875,0.2392491319,24.43880742
852,/data/yann/nfl/vid/all_imgs1/part_1_006781.jpg,0,8,1660,940,1560400,New England Patriots,62,6781,226.0333333,3.767222222,.767222222,46.03333332,46.03333332 ,3:46,225280,225280,133760,230400,230400,136800,145920,145920,86640,0.6062222222,0.6062222222,0.3599444444,0.62,0.62,0.368125,0.3926666667,0.3926666667,0.2331458333,0.752507716,46.80892361
853,/data/yann/nfl/vid/all_imgs1/part_1_006781.jpg,671,378,638,539,343882,New England Patriots,99,6781,226.0333333,3.767222222,.767222222,46.03333332,46.03333332 ,3:46,0,0,0,0,208278,9918,0,119973,5713,0,0,0,0,0.8949445313,0.04261640625,0,0.5155089844,0.02454804688,0.1658381559,17.14874219
854,/data/yann/nfl/vid/all_imgs1/part_1_006781.jpg,480,44,836,824,688864,New England Patriots,99,6781,226.0333333,3.767222222,.767222222,46.03333332,46.03333332 ,3:46,50560,202240,11376,57600,230400,12960,23680,94720,5328,0.21725,0.869,0.04888125,0.2475,0.99,0.0556875,0.10175,0.407,0.02289375,0.3322067901,33.5495875
855,/data/yann/nfl/vid/all_imgs1/part_1_006781.jpg,691,401,636,431,274116,New England Patriots,99,6781,226.0333333,3.767222222,.767222222,46.03333332,46.03333332 ,3:46,0,0,0,0,187891,14993,0,65968,5264,0,0,0,0,0.8073441406,0.06442304688,0,0.28345625,0.02261875,0.132193287,13.7636082
856,/data/yann/nfl/vid/all_imgs1/part_1_006782.jpg,679,270,1024,695,711680,New England Patriots,99,6782,226.0666667,3.767777778,.767777778,46.06666668,46.06666668 ,3:46,0,54090,38070,0,216360,152280,0,147245,103635,0,0.2324179688,0.1635820313,0,0.929671875,0.654328125,0,0.6326933594,0.4453066406,0.3432098765,34.56767188
857,/data/yann/nfl/vid/all_imgs1/part_1_006782.jpg,677,377,635,541,343535,New England Patriots,99,6782,226.0666667,3.767777778,.767777778,46.06666668,46.06666668 ,3:46,0,0,0,0,206829,10976,0,119394,6336,0,0,0,0,0.8887183594,0.0471625,0,0.5130210938,0.027225,0.165670814,17.12611484
858,/data/yann/nfl/vid/all_imgs1/part_1_006782.jpg,570,0,690,777,536130,New England Patriots,56,6782,226.0666667,3.767777778,.767777778,46.06666668,46.06666668 ,3:46,25200,223200,0,25200,223200,0,3990,35340,0,0.06125,0.5425,0,0.06125,0.5425,0,0.009697916667,0.08589583333,0,0.2585503472,14.87653125
859,/data/yann/nfl/vid/all_imgs1/part_1_006782.jpg,840,440,535,424,226840,New England Patriots,86,6782,226.0666667,3.767777778,.767777778,46.06666668,46.06666668 ,3:46,0,0,0,0,123200,26600,0,63360,13680,0,0,0,0,0.4598611111,0.09928819444,0,0.2365,0.0510625,0.1093942901,9.773690972
860,/data/yann/nfl/vid/all_imgs1/part_1_006783.jpg,677,278,1030,700,721000,New England Patriots,99,6783,226.1,3.768333333,.768333333,46.09999998,46.09999998 ,3:46,0,49446,35014,0,217080,153720,0,155574,110166,0,0.2124632813,0.1504507813,0,0.932765625,0.660515625,0,0.6684820313,0.4733695313,0.3477044753,35.01128125
861,/data/yann/nfl/vid/all_imgs1/part_1_006783.jpg,673,376,638,546,348348,New England Patriots,99,6783,226.1,3.768333333,.768333333,46.09999998,46.09999998 ,3:46,0,0,0,0,208808,10664,0,122614,6262,0,0,0,0,0.897221875,0.045821875,0,0.5268570313,0.02690703125,0.1679918981,17.36210781
862,/data/yann/nfl/vid/all_imgs1/part_1_006783.jpg,576,45,703,795,558885,New England Patriots,87,6783,226.1,3.768333333,.768333333,46.09999998,46.09999998 ,3:46,20160,201285,0,23040,230040,0,7680,76680,0,0.076125,0.7600605469,0,0.087,0.868640625,0,0.029,0.289546875,0,0.2695240162,24.08274414
863,/data/yann/nfl/vid/all_imgs1/part_1_006783.jpg,689,395,642,442,283764,New England Patriots,99,6783,226.1,3.768333333,.768333333,46.09999998,46.09999998 ,3:46,0,0,0,0,192075,16575,0,69147,5967,0,0,0,0,0.8253222656,0.07122070313,0,0.2971160156,0.02563945313,0.1368460648,14.23760508
864,/data/yann/nfl/vid/all_imgs1/part_1_006783.jpg,741,331,743,577,428711,New England Patriots,99,6783,226.1,3.768333333,.768333333,46.09999998,46.09999998 ,3:46,0,15631,5916,0,194040,73440,0,101332,38352,0,0.06716445313,0.0254203125,0,0.833765625,0.3155625,0,0.4354109375,0.16479375,0.2067472029,21.09705898
865,/data/yann/nfl/vid/all_imgs1/part_1_006784.jpg,524,239,1120,741,829920,New England Patriots,94,6784,226.1333333,3.768888889,.768888889,46.13333334,46.13333334 ,3:46,14036,77440,44044,41760,230400,131040,30160,166400,94640,0.05726493056,0.3159444444,0.1796934028,0.170375,0.94,0.534625,0.1230486111,0.6788888889,0.3861180556,0.4002314815,38.18554167
